Starting Sketch 
CALI:	1 
CLSB:	0.00009 
SHUNT:	0.1000 
MAXC:	3.0000 
Shunt ADC:	1 
Connected to encoder at address 54 
AS5600 Connected! 
Received new setpoint, speed, duration: -90.00, 6765933 
Calc'd Final Speed: 0.00 
Time [us]|PWM|Frequency|Current [mA]|Perf Current [us]|Angle [deg]|Perf Angle [us] 
39930305|90.000|25000|-40|148|-265.52|150
39932813|90.000|25000|-94|158|-265.25|153
39935304|90.000|25000|-86|147|-264.99|149
39937815|90.000|25000|-38|145|-264.81|161
39940303|90.000|25000|-69|147|-264.46|150
39942810|90.000|25000|-97|144|-264.29|152
39945298|90.000|25000|-43|147|-264.02|149
39947808|90.000|25000|-61|145|-263.76|152
39950299|90.000|25000|-96|147|-263.50|148
39952814|90.000|25000|-39|146|-263.23|152
39955311|90.000|25000|-42|148|-262.97|150
39957807|90.000|25000|-111|146|-262.71|156
39960311|90.000|25000|-40|146|-262.53|150
39962806|90.000|25000|-50|145|-262.27|150
39965304|90.000|25000|-99|147|-262.00|151
39967807|90.000|25000|-43|145|-261.74|151
39970311|90.000|25000|-47|147|-261.47|149
39972808|90.000|25000|-112|145|-261.21|150
39975303|90.000|25000|-43|146|-260.95|150
39977808|90.000|25000|-29|146|-260.68|155
39980304|90.000|25000|-114|147|-260.51|151
39982803|90.000|25000|-53|145|-260.24|157
